optID,time,tradeDate,inventory(k) ,contractType,dayToExpire,iv,strikePrice,delta,gamma,rho,theta,vega,pre_settlePrice,settlePrice_chg,spotPrice,theoryMargin,theoryPrice,settlePrice
10001602,9,2018/12/13,0.951,0,195,20.9,2.5,0.5296,1.5963,0.0064,-4.00E-04,0.0071,0.1406,8.3,2.453,-0.05,0.1022,0.1522
10001602,10,2018/12/14,1.067,0,194,21.9,2.5,0.4808,1.6229,0.0057,-4.00E-04,0.007,0.1537,-7,2.423,-0.0562,0.0867,0.1429
10001602,11,2018/12/17,1.681,0,191,21.6,2.5,0.4721,1.684,0.0056,-4.00E-04,0.007,0.1429,-3.7,2.42,-0.0562,0.0814,0.1376
10001602,12,2018/12/18,1.848,0,190,22.1,2.5,0.4251,1.6462,0.0049,-3.00E-04,0.0068,0.1384,-8.6,2.391,-0.0564,0.0701,0.1265
10001602,13,2018/12/19,2.281,0,189,22.9,2.5,0.3795,1.6445,0.0043,-3.00E-04,0.0065,0.1265,-5.5,2.365,-0.0616,0.0579,0.1195
10001602,14,2018/12/20,2.554,0,189,22.5,2.5,0.3332,1.5262,0.0038,-3.00E-04,0.0061,0.1185,-13.9,2.331,-0.0524,0.0496,0.102
10001602,15,2018/12/21,2.575,0,189,23.4,2.5,0.2946,1.4355,0.0033,-3.00E-04,0.0057,0.102,-4.9,2.302,-0.0547,0.0423,0.097
10001602,16,2018/12/27,3.064,0,189,23.2,2.5,0.2833,1.2765,0.0031,-3.00E-04,0.0055,0.0865,-1.6,2.275,-0.0411,0.044,0.0851
10001602,17,2018/12/28,3.377,0,189,22.3,2.5,0.2975,1.2997,0.0033,-3.00E-04,0.0057,0.0847,-1.5,2.286,-0.0362,0.0472,0.0834
10001602,18,2019/1/2,3.024,0,176,23.4,2.5,0.2484,1.2333,0.0025,-3.00E-04,0.005,0.0834,-16.1,2.255,-0.0341,0.0359,0.07
10001602,19,2019/1/3,3.188,0,176,22,2.5,0.2559,1.2494,0.0026,-3.00E-04,0.0051,0.07,-3.4,2.261,-0.0302,0.0374,0.0676
10001602,20,2019/1/4,3.38,0,176,21.3,2.5,0.3274,1.3238,0.0034,-4.00E-04,0.0058,0.0676,19.4,2.31,-0.0257,0.055,0.0807
10001602,21,2019/1/7,3.902,0,176,21.5,2.5,0.321,1.3304,0.0033,-3.00E-04,0.0057,0.0816,-1.1,2.307,-0.0278,0.0529,0.0807
10001602,22,2019/1/8,4.46,0,176,21.1,2.5,0.3078,1.3346,0.0032,-3.00E-04,0.0056,0.0807,-6.3,2.3,-0.0266,0.049,0.0756
10001602,23,2019/1/9,4.917,0,176,20,2.5,0.3496,1.3333,0.0036,-4.00E-04,0.006,0.0756,3.2,2.325,-0.0168,0.0612,0.078
10001602,24,2019/1/10,4.811,0,176,19.2,2.5,0.3525,1.3434,0.0037,-4.00E-04,0.006,0.078,-4.9,2.328,-0.0125,0.0617,0.0742
10001602,25,2019/1/11,4.384,0,176,18.9,2.5,0.3792,1.3574,0.004,-4.00E-04,0.0062,0.0742,7.7,2.347,-0.0106,0.0693,0.0799
10001602,26,2019/1/14,4.199,0,176,18.7,2.5,0.3485,1.3396,0.0036,-4.00E-04,0.006,0.0799,-12.1,2.325,-0.0096,0.0606,0.0702
10001602,27,2019/1/15,3.819,0,176,17.1,2.5,0.4091,1.3887,0.0043,-4.00E-04,0.0064,0.0702,10.8,2.37,-7.00E-04,0.0771,0.0778
10001602,28,2019/1/16,4.099,0,176,16.1,2.5,0.4154,1.3833,0.0044,-4.00E-04,0.0064,0.0778,-6.4,2.374,0.0066,0.0794,0.0728
10001602,29,2019/1/17,4.174,0,176,16.2,2.5,0.4038,1.3711,0.0042,-4.00E-04,0.0064,0.0728,-4.3,2.365,0.0066,0.0763,0.0697
10001602,30,2019/2/1,5.515,0,145,16.4,2.5,0.568,1.4552,0.0051,-5.00E-04,0.0062,0.107,10.6,2.492,0.0052,0.1235,0.1183
10001602,31,2019/2/18,6.456,0,128,20.3,2.5,0.7061,1.5933,0.0058,-5.00E-04,0.0052,0.1416,27.8,2.571,-0.0333,0.1477,0.181
10001602,32,2019/2/19,5.872,0,127,21.7,2.5,0.6946,1.5746,0.0057,-5.00E-04,0.0053,0.181,2.3,2.567,-0.0382,0.147,0.1852
10001602,33,2019/2/20,5.907,0,126,21.8,2.5,0.7092,1.5295,0.0058,-5.00E-04,0.0052,0.1852,3.5,2.577,-0.0376,0.1541,0.1917
10001602,34,2019/2/21,6.242,0,125,22,2.5,0.6875,1.5409,0.0055,-5.00E-04,0.0053,0.1917,-3.3,2.566,-0.0367,0.1486,0.1853
10001602,35,2019/2/22,6.085,0,124,21.1,2.5,0.7551,1.2954,0.0061,-5.00E-04,0.0048,0.1853,16,2.618,-0.0263,0.1887,0.215
10001602,36,2019/2/25,5.418,0,121,29,2.5,0.8969,0.5826,0.0072,-5.00E-04,0.0029,0.2155,86.7,2.816,-0.0375,0.3648,0.4023
10001602,37,2019/2/26,5.047,0,120,28.4,2.5,0.8276,0.8242,0.0065,-5.00E-04,0.004,0.4023,-17.8,2.729,-0.0386,0.2919,0.3305
10001602,38,2019/2/27,4.678,0,119,29.5,2.5,0.8255,0.7995,0.0064,-6.00E-04,0.004,0.3312,2.9,2.736,-0.0404,0.3003,0.3407
10001602,39,2019/2/28,4.691,0,118,27.6,2.5,0.8262,0.801,0.0063,-6.00E-04,0.004,0.3423,-3.4,2.736,-0.0309,0.2998,0.3307
10001602,40,2019/3/1,4.72,0,117,29.6,2.5,0.871,0.6345,0.0067,-5.00E-04,0.0033,0.3322,17.6,2.802,-0.0343,0.3564,0.3907
10001602,41,2019/3/4,4.122,0,114,29.3,2.5,0.8638,0.6118,0.0064,-6.00E-04,0.0034,0.392,1.4,2.815,-0.0255,0.3721,0.3976
10001602,42,2019/3/5,4.001,0,113,32.2,2.5,0.8652,0.6161,0.0064,-6.00E-04,0.0034,0.3976,2.6,2.813,-0.0389,0.3691,0.408
10001602,43,2019/3/6,3.462,0,112,32.7,2.5,0.8674,0.6023,0.0064,-6.00E-04,0.0034,0.408,1.7,2.82,-0.0394,0.3756,0.415
10001602,44,2019/3/7,3.235,0,111,30.9,2.5,0.8356,0.7042,0.006,-6.00E-04,0.0038,0.4121,-10.5,2.773,-0.0332,0.3357,0.3689
10001602,45,2019/3/8,3.122,0,110,30.9,2.5,0.7474,0.899,0.0052,-7.00E-04,0.0047,0.3689,-19.9,2.675,-0.0329,0.2625,0.2954
10001602,46,2019/3/11,3.196,0,107,28.5,2.5,0.7617,0.875,0.0052,-7.00E-04,0.0045,0.2969,-1.7,2.69,-0.0198,0.2721,0.2919
10001602,47,2019/3/12,2.921,0,106,28.7,2.5,0.7688,0.8471,0.0052,-7.00E-04,0.0044,0.2919,2.8,2.701,-0.0186,0.2816,0.3002
10001602,48,2019/3/13,2.946,0,105,29.5,2.5,0.7706,0.8322,0.0052,-7.00E-04,0.0044,0.2989,2.7,2.706,-0.0205,0.2865,0.307
10001602,49,2019/3/14,2.834,0,104,29.7,2.5,0.7753,0.8286,0.0052,-7.00E-04,0.0043,0.307,0.8,2.71,-0.021,0.2885,0.3095
10001602,50,2019/3/15,2.888,0,103,29.3,2.5,0.7992,0.7616,0.0053,-7.00E-04,0.0041,0.3095,7,2.742,-0.0171,0.3142,0.3313
10001602,51,2019/3/18,2.887,0,100,30.1,2.5,0.8501,0.6257,0.0055,-7.00E-04,0.0034,0.3313,17,2.812,-0.0177,0.37,0.3877
10001602,52,2019/3/19,2.962,0,99,29.9,2.5,0.8359,0.6702,0.0054,-7.00E-04,0.0036,0.3904,-5.7,2.79,-0.0172,0.3511,0.3683
10001602,53,2019/3/20,3.16,0,98,29.6,2.5,0.8403,0.6635,0.0054,-7.00E-04,0.0035,0.3684,0.3,2.794,-0.0161,0.3534,0.3695
10001602,54,2019/3/21,3.198,0,97,30.3,2.5,0.8352,0.6857,0.0053,-7.00E-04,0.0036,0.3693,-1.6,2.784,-0.0195,0.344,0.3635
10001602,55,2019/3/22,3.199,0,96,28.3,2.5,0.8321,0.7023,0.0052,-7.00E-04,0.0036,0.364,-4.1,2.777,-0.0118,0.3371,0.3489
10001602,56,2019/3/25,3.113,0,93,26.1,2.5,0.774,0.8713,0.0046,-8.00E-04,0.0041,0.3555,-21.6,2.702,-0.0033,0.2754,0.2787
10001602,57,2019/3/26,3.233,0,92,25.8,2.5,0.784,0.9425,0.0047,-7.00E-04,0.004,0.2787,-3.5,2.692,-0.0113,0.2576,0.2689
10001602,58,2019/3/27,3.363,0,91,23.9,2.5,0.8174,0.8655,0.0049,-7.00E-04,0.0036,0.2689,6,2.723,-0.0051,0.2799,0.285
10001602,59,2019/3/28,3.387,0,90,24.1,2.5,0.8196,0.889,0.0048,-6.00E-04,0.0035,0.2856,-1.6,2.718,-0.0081,0.273,0.2811
10001602,60,2019/3/29,2.782,0,89,27.2,2.5,0.8896,0.6021,0.0052,-6.00E-04,0.0026,0.2811,33.3,2.819,-0.0139,0.3608,0.3747
10001602,61,2019/4/1,2.547,0,86,27.3,2.5,0.9227,0.4637,0.0053,-5.00E-04,0.002,0.3747,12.4,2.874,-0.0122,0.4088,0.421
10001602,62,2019/4/2,2.505,0,85,28.7,2.5,0.9398,0.4225,0.0053,-5.00E-04,0.0017,0.421,0.3,2.872,-0.0194,0.4028,0.4222
10001602,63,2019/4/3,2.459,0,84,30.2,2.5,0.9495,0.3606,0.0053,-4.00E-04,0.0014,0.4244,6.3,2.901,-0.0209,0.4302,0.4511
10001602,64,2019/4/4,2.426,0,83,27.8,2.5,0.9645,0.2736,0.0054,-4.00E-04,0.0011,0.4503,6.2,2.939,-0.0122,0.4658,0.478
10001602,65,2019/4/8,2.241,0,79,33.7,2.5,0.9653,0.2683,0.0051,-4.00E-04,0.0011,0.4872,1.4,2.943,-0.0254,0.4686,0.494
10001602,66,2019/4/9,2.235,0,78,31,2.5,0.9757,0.2146,0.0051,-4.00E-04,8.00E-04,0.494,-0.5,2.949,-0.0187,0.4728,0.4915
10001602,67,2019/4/10,2.188,0,77,27.6,2.5,0.9783,0.1934,0.0051,-4.00E-04,7.00E-04,0.4945,0.6,2.964,-0.0101,0.4872,0.4973
10001602,68,2019/4/11,2.161,0,76,33.2,2.5,0.9661,0.2864,0.0049,-4.00E-04,0.001,0.507,-8.7,2.912,-0.0263,0.4364,0.4627
10001602,69,2019/4/12,2.087,0,75,33.1,2.5,0.9677,0.2827,0.0049,-4.00E-04,0.001,0.4563,0,2.906,-0.0267,0.4298,0.4565
10001602,70,2019/4/15,1.918,0,72,29.7,2.5,0.9615,0.3125,0.0047,-4.00E-04,0.0011,0.4532,-1.7,2.906,-0.0155,0.4299,0.4454
10001602,71,2019/4/16,1.846,0,71,32.2,2.5,0.9833,0.1489,0.0047,-3.00E-04,6.00E-04,0.4454,21.9,3.008,-0.0138,0.5291,0.5429
10001602,72,2019/4/17,1.861,0,70,35.4,2.5,0.983,0.1543,0.0047,-3.00E-04,6.00E-04,0.5475,-1.6,2.997,-0.0211,0.5178,0.5389
10001602,73,2019/4/18,1.869,0,69,31.9,2.5,0.9828,0.1588,0.0046,-3.00E-04,6.00E-04,0.5329,-2.1,2.987,-0.0141,0.5075,0.5216
10001602,74,2019/4/19,1.788,0,68,29.3,2.5,0.9877,0.1176,0.0046,-3.00E-04,4.00E-04,0.5209,5.8,3.024,-0.0075,0.5438,0.5513
10001602,75,2019/4/22,1.769,0,65,28.8,2.5,0.9762,0.2086,0.0043,-4.00E-04,7.00E-04,0.5513,-11.5,2.959,-0.0085,0.4792,0.4877
10001602,76,2019/4/23,1.765,0,64,28.6,2.5,0.9778,0.1983,0.0042,-4.00E-04,7.00E-04,0.4904,0,2.963,-0.0078,0.4827,0.4905
10001602,77,2019/4/24,1.769,0,63,28.7,2.5,0.9789,0.1941,0.0042,-4.00E-04,6.00E-04,0.4905,-1.1,2.958,-0.008,0.4773,0.4853
10001602,78,2019/4/25,2.048,0,62,31.3,2.5,0.9693,0.2721,0.0041,-4.00E-04,8.00E-04,0.4853,-7.7,2.913,-0.0149,0.4331,0.448
10001602,79,2019/4/26,1.779,0,61,27.8,2.5,0.9589,0.3499,0.0039,-4.00E-04,0.001,0.448,-8.4,2.88,-0.0094,0.401,0.4104
10001602,80,2019/4/30,1.836,0,57,25.3,2.5,0.9779,0.216,0.0038,-4.00E-04,6.00E-04,0.449,0,2.928,-0.0036,0.4456,0.4492
10001602,81,2019/5/6,1.826,0,51,29.5,2.5,0.9021,0.6771,0.0031,-7.00E-04,0.0018,0.4519,-28.4,2.787,-0.0102,0.3132,0.3234
10001602,82,2019/5/7,3.075,0,50,29.3,2.5,0.9026,0.6696,0.003,-7.00E-04,0.0018,0.3234,0.5,2.79,-0.0091,0.3159,0.325
10001602,83,2019/5/9,4.347,0,48,28.8,2.5,0.8087,1.0886,0.0026,-9.00E-04,0.0027,0.2835,-17.1,2.686,-0.0083,0.2267,0.235
10001602,84,2019/5/10,3.878,0,47,26.2,2.5,0.8854,0.7303,0.0028,-8.00E-04,0.0019,0.2358,29.2,2.777,7.00E-04,0.3053,0.3046
10001602,85,2019/5/13,4.048,0,44,27,2.5,0.8472,0.9309,0.0025,-9.00E-04,0.0022,0.3046,-15.1,2.725,-5.00E-04,0.2581,0.2586
10001602,86,2019/5/14,4.486,0,43,27.5,2.5,0.8322,1.0038,0.0024,-9.00E-04,0.0023,0.2586,-5.5,2.708,-0.0014,0.2431,0.2445
10001602,87,2019/5/15,4.543,0,42,25.4,2.5,0.8858,0.7685,0.0025,-8.00E-04,0.0018,0.2433,18.8,2.765,0.002,0.291,0.289
10001602,88,2019/5/16,4.418,0,41,22.1,2.5,0.8956,0.7292,0.0025,-8.00E-04,0.0017,0.289,0.8,2.774,0.0067,0.2981,0.2914
10001602,89,2019/5/17,4.24,0,40,24.8,2.5,0.8648,0.9416,0.0023,-9.00E-04,0.002,0.2914,-14.7,2.723,0.0016,0.2503,0.2487
10001602,90,2019/5/20,5.55,0,37,24.5,2.5,0.852,1.0669,0.0021,-9.00E-04,0.002,0.2487,-9.6,2.699,0.0015,0.2263,0.2248
10001602,91,2019/5/21,5.533,0,36,22.6,2.5,0.8761,0.942,0.0021,-9.00E-04,0.0017,0.2248,7.3,2.722,0.0044,0.2456,0.2412
10001602,92,2019/5/22,6.04,0,35,17.2,2.5,0.8654,1.013,0.002,-9.00E-04,0.0018,0.2412,-8,2.709,0.0117,0.2336,0.2219
10001602,93,2019/5/23,7.761,0,34,21,2.5,0.8364,1.2036,0.0019,-0.001,0.002,0.2219,-11.2,2.677,0.0077,0.2047,0.197
10001602,94,2019/5/24,7.883,0,33,20.8,2.5,0.8584,1.1179,0.0019,-9.00E-04,0.0018,0.197,5.8,2.691,0.0065,0.215,0.2085
10001602,95,2019/5/27,9.549,0,30,20.8,2.5,0.8893,0.9669,0.0018,-9.00E-04,0.0015,0.2085,9.1,2.714,0.0055,0.233,0.2275
10001602,96,2019/5/28,8.714,0,29,0,2.5,0.9131,0.8311,0.0018,-8.00E-04,0.0012,0.2275,2.8,2.733,0.015,0.2488,0.2338
10001602,97,2019/5/29,8.75,0,28,0,2.5,0.9265,0.7353,0.0018,-7.00E-04,0.0011,0.2338,7,2.748,0.0119,0.262,0.2501
10001602,98,2019/5/30,9.554,0,27,0,2.5,0.9215,0.791,0.0017,-8.00E-04,0.0011,0.2501,-2.8,2.737,0.0081,0.2511,0.243
10001602,99,2019/5/31,8.999,0,26,0,2.5,0.9209,0.8265,0.0016,-8.00E-04,0.0011,0.243,-5,2.728,0.0108,0.2417,0.2309
10001602,100,2019/6/3,8.869,0,23,0,2.5,0.9394,0.7063,0.0015,-7.00E-04,8.00E-04,0.2309,5.5,2.74,0.0072,0.2508,0.2436
10001602,101,2019/6/4,9.301,0,22,15.6,2.5,0.956,0.6536,0.0014,-6.00E-04,6.00E-04,0.244,-6.1,2.723,0.0026,0.2316,0.229
10001602,102,2019/6/5,9.561,0,21,17.6,2.5,0.9582,0.6517,0.0014,-6.00E-04,6.00E-04,0.229,-1.9,2.718,0.0015,0.2261,0.2246
10001602,103,2019/6/6,9.801,0,20,23.7,2.5,0.9603,0.6799,0.0013,-5.00E-04,5.00E-04,0.2246,-4.6,2.704,-0.0027,0.2115,0.2142
10001602,104,2019/6/10,8.672,0,16,0,2.5,0.9893,0.2535,0.0011,-4.00E-04,2.00E-04,0.2142,13,2.739,0.0018,0.2438,0.242
10001602,105,2019/6/11,6.657,0,15,0,2.5,0.9997,0.0123,0.001,-3.00E-04,0,0.242,26.8,2.816,0.0132,0.3201,0.3069
10001602,106,2019/6/12,6.466,0,14,0,2.5,0.9997,0.0104,0.001,-3.00E-04,0,0.314,-3.4,2.802,0.0026,0.3058,0.3032
10001602,107,2019/6/13,6.445,0,13,23.4,2.5,0.9999,0.0053,9.00E-04,-3.00E-04,0,0.3032,-1.1,2.796,-2.00E-04,0.2996,0.2998
10001602,108,2019/6/14,5.094,0,12,0,2.5,0.9999,0.0031,8.00E-04,-3.00E-04,0,0.2991,-3.1,2.79,0.0036,0.2933,0.2897
10001603,1,2018/12/3,0.062,0,205,23,2.55,0.5082,1.3572,0.0065,-4.00E-04,0.0074,0.1461,13.1,2.482,-0.0534,0.1119,0.1653
10001603,2,2018/12/4,0.114,0,204,21.4,2.55,0.5179,1.3902,0.0066,-4.00E-04,0.0074,0.1618,-2.9,2.49,-0.0445,0.1126,0.1571
10001603,3,2018/12/5,0.184,0,203,21.6,2.55,0.5027,1.3832,0.0063,-4.00E-04,0.0074,0.1571,-3.1,2.479,-0.0442,0.108,0.1522
10001603,4,2018/12/6,0.209,0,202,22.6,2.55,0.4373,1.4045,0.0054,-4.00E-04,0.0071,0.1523,-10.3,2.433,-0.0513,0.0853,0.1366
10001603,5,2018/12/7,0.421,0,201,22.3,2.55,0.4207,1.4584,0.0052,-4.00E-04,0.007,0.136,-4.7,2.425,-0.0524,0.0772,0.1296
10001603,6,2018/12/10,0.648,0,198,21.9,2.55,0.3938,1.4558,0.0048,-4.00E-04,0.0068,0.1296,-9.3,2.408,-0.0483,0.0692,0.1175
10001603,7,2018/12/11,0.818,0,197,21.3,2.55,0.3994,1.4719,0.0048,-4.00E-04,0.0068,0.1175,-2,2.413,-0.045,0.0702,0.1152
10001603,8,2018/12/12,0.796,0,196,21.4,2.55,0.397,1.5877,0.0048,-3.00E-04,0.0068,0.1171,0.9,2.419,-0.0534,0.0647,0.1181
10001603,9,2018/12/13,1.214,0,195,20.8,2.55,0.452,1.5892,0.0055,-4.00E-04,0.0071,0.1181,9.8,2.453,-0.0495,0.0802,0.1297
10001603,10,2018/12/14,1.284,0,194,21.7,2.55,0.4037,1.5772,0.0048,-3.00E-04,0.0068,0.1297,-6.7,2.423,-0.054,0.067,0.121
10001603,11,2018/12/17,1.429,0,191,21.6,2.55,0.3926,1.6265,0.0046,-3.00E-04,0.0067,0.1207,-2.8,2.42,-0.0552,0.0621,0.1173
10001603,12,2018/12/18,1.468,0,190,22.1,2.55,0.3491,1.5545,0.0041,-3.00E-04,0.0064,0.1164,-7.5,2.391,-0.0547,0.053,0.1077
10001603,13,2018/12/19,1.484,0,189,22.4,2.55,0.3054,1.5142,0.0035,-3.00E-04,0.006,0.1066,-7.2,2.365,-0.056,0.0429,0.0989
10001603,14,2018/12/20,1.893,0,189,22.2,2.55,0.266,1.3778,0.003,-3.00E-04,0.0055,0.0989,-14.1,2.331,-0.0484,0.0366,0.085
10001603,15,2018/12/21,2.016,0,189,23.4,2.55,0.2327,1.2725,0.0026,-2.00E-04,0.0051,0.0863,-5.4,2.302,-0.0506,0.031,0.0816
10001603,16,2018/12/27,1.815,0,189,23.1,2.55,0.2288,1.1415,0.0025,-3.00E-04,0.005,0.0724,-2.2,2.275,-0.0375,0.0333,0.0708
10001603,17,2018/12/28,2.079,0,189,22.2,2.55,0.2415,1.1705,0.0027,-3.00E-04,0.0051,0.0708,-2.5,2.286,-0.0331,0.0359,0.069
10001603,18,2019/1/2,2.511,0,176,22.7,2.55,0.1968,1.0795,0.002,-2.00E-04,0.0043,0.069,-17.4,2.255,-0.0304,0.0266,0.057
10001603,19,2019/1/3,2.583,0,176,21.9,2.55,0.2033,1.098,0.0021,-3.00E-04,0.0044,0.0566,-3.5,2.261,-0.0268,0.0278,0.0546
10001603,20,2019/1/4,2.383,0,176,21.3,2.55,0.2693,1.211,0.0028,-3.00E-04,0.0053,0.0545,21.5,2.31,-0.0239,0.0423,0.0662
10001603,21,2019/1/7,2.529,0,176,21.7,2.55,0.2628,1.2118,0.0027,-3.00E-04,0.0052,0.0662,2.3,2.307,-0.0272,0.0405,0.0677
10001603,22,2019/1/8,2.494,0,176,21,2.55,0.2499,1.2055,0.0026,-3.00E-04,0.0051,0.0673,-8.8,2.3,-0.0243,0.0371,0.0614
10001603,23,2019/1/9,2.695,0,176,19.9,2.55,0.2904,1.2335,0.003,-3.00E-04,0.0055,0.0612,2.8,2.325,-0.0153,0.0476,0.0629
10001603,24,2019/1/10,2.718,0,176,19.3,2.55,0.2928,1.2438,0.0031,-3.00E-04,0.0056,0.0629,-3.8,2.328,-0.0126,0.0479,0.0605
10001603,25,2019/1/11,2.956,0,176,18.7,2.55,0.318,1.2723,0.0033,-4.00E-04,0.0058,0.0605,4,2.347,-0.0086,0.0543,0.0629
10001603,26,2019/1/14,2.677,0,176,18.7,2.55,0.2891,1.238,0.003,-3.00E-04,0.0055,0.0629,-10.7,2.325,-0.0092,0.047,0.0562
10001603,27,2019/1/15,3.179,0,176,17.1,2.55,0.3454,1.3175,0.0037,-4.00E-04,0.0061,0.0556,10.4,2.37,-7.00E-04,0.0607,0.0614
10001603,28,2019/1/16,3.524,0,176,15.8,2.55,0.3518,1.3164,0.0037,-4.00E-04,0.0061,0.0614,-10.7,2.374,0.0079,0.0627,0.0548
10001603,29,2019/1/17,3.68,0,176,15.8,2.55,0.3411,1.2988,0.0036,-4.00E-04,0.006,0.0548,-5.5,2.365,0.0084,0.0602,0.0518
10001603,30,2019/2/1,5.336,0,145,16.4,2.55,0.4954,1.4766,0.0045,-5.00E-04,0.0063,0.0866,9.2,2.492,0.0048,0.0994,0.0946
10001603,31,2019/2/18,12.338,0,128,20.4,2.55,0.6203,1.7607,0.0052,-5.00E-04,0.0058,0.1148,32.8,2.571,-0.036,0.1165,0.1525
10001603,32,2019/2/19,12.713,0,127,21.8,2.55,0.6105,1.7232,0.005,-5.00E-04,0.0058,0.1525,3.7,2.567,-0.0417,0.1164,0.1581
10001603,33,2019/2/20,12.937,0,126,21.9,2.55,0.6268,1.6896,0.0052,-5.00E-04,0.0057,0.1581,3.9,2.577,-0.0415,0.1227,0.1642
10001603,34,2019/2/21,12.758,0,125,22,2.55,0.6055,1.6753,0.0049,-5.00E-04,0.0058,0.1642,-4.1,2.566,-0.0391,0.1183,0.1574
10001603,35,2019/2/22,13.369,0,124,21.1,2.55,0.6833,1.4675,0.0056,-5.00E-04,0.0054,0.1574,16.5,2.618,-0.0287,0.1547,0.1834
10001603,36,2019/2/25,10.825,0,121,29.3,2.55,0.8606,0.7205,0.007,-5.00E-04,0.0036,0.1834,100.4,2.816,-0.0449,0.3226,0.3675
10001603,37,2019/2/26,9.132,0,120,28.7,2.55,0.7794,0.9572,0.0062,-6.00E-04,0.0046,0.3667,-18.7,2.729,-0.0445,0.2538,0.2983
10001603,38,2019/2/27,8.95,0,119,29.3,2.55,0.7788,0.9229,0.0061,-6.00E-04,0.0046,0.2976,2.7,2.736,-0.0433,0.2624,0.3057
10001603,39,2019/2/28,8.969,0,118,27.3,2.55,0.7794,0.9255,0.006,-6.00E-04,0.0046,0.3057,-3.5,2.736,-0.0332,0.2618,0.295
10001603,40,2019/3/1,8.865,0,117,29.5,2.55,0.8325,0.7561,0.0065,-6.00E-04,0.004,0.295,20.1,2.802,-0.0387,0.3157,0.3544
10001603,41,2019/3/4,7.589,0,114,28.6,2.55,0.8267,0.7173,0.0062,-6.00E-04,0.004,0.3544,1,2.815,-0.026,0.3319,0.3579
10001603,42,2019/3/5,7.302,0,113,31.9,2.55,0.8278,0.7245,0.0062,-6.00E-04,0.004,0.3579,3.6,2.813,-0.042,0.3289,0.3709
10001603,43,2019/3/6,6.833,0,112,32,2.55,0.8308,0.7084,0.0062,-6.00E-04,0.0039,0.3687,2,2.82,-0.0408,0.3352,0.376
10001603,44,2019/3/7,6.49,0,111,31.2,2.55,0.794,0.8102,0.0058,-7.00E-04,0.0044,0.3739,-10.2,2.773,-0.0384,0.2972,0.3356
10001603,45,2019/3/8,5.926,0,110,30.9,2.55,0.6976,0.982,0.0049,-7.00E-04,0.0051,0.3351,-21.2,2.675,-0.0348,0.2291,0.2639
10001603,46,2019/3/11,5.699,0,107,29.2,2.55,0.7127,0.963,0.0049,-7.00E-04,0.005,0.2639,-0.4,2.69,-0.025,0.2379,0.2629
10001603,47,2019/3/12,5.254,0,106,28,2.55,0.7211,0.9346,0.0049,-8.00E-04,0.0049,0.2583,2,2.701,-0.0164,0.247,0.2634
10001603,48,2019/3/13,5.234,0,105,29.6,2.55,0.7237,0.9181,0.0049,-8.00E-04,0.0049,0.2634,4.1,2.706,-0.0225,0.2518,0.2743
10001603,49,2019/3/14,5.232,0,104,29.1,2.55,0.7285,0.9169,0.0049,-8.00E-04,0.0048,0.2736,-0.1,2.71,-0.0198,0.2535,0.2733
10001603,50,2019/3/15,5.328,0,103,28,2.55,0.7553,0.8524,0.0051,-8.00E-04,0.0046,0.2728,6.4,2.742,-0.0123,0.2779,0.2902
10001603,51,2019/3/18,5.136,0,100,30.1,2.55,0.8126,0.7226,0.0054,-7.00E-04,0.004,0.287,22.2,2.812,-0.02,0.3306,0.3506
10001603,52,2019/3/19,4.61,0,99,30,2.55,0.7962,0.7672,0.0052,-7.00E-04,0.0041,0.3513,-5.5,2.79,-0.0196,0.3125,0.3321
10001603,53,2019/3/20,4.48,0,98,29.1,2.55,0.8008,0.7625,0.0052,-7.00E-04,0.004,0.3299,0.2,2.794,-0.0158,0.3146,0.3304
10001603,54,2019/3/21,4.318,0,97,30,2.55,0.7946,0.7864,0.0051,-7.00E-04,0.0041,0.3292,-0.9,2.784,-0.0206,0.3055,0.3261
10001603,55,2019/3/22,4.326,0,96,29.1,2.55,0.7906,0.8048,0.005,-7.00E-04,0.0041,0.3261,-3.2,2.777,-0.0169,0.2988,0.3157
10001603,56,2019/3/25,4.074,0,93,25.6,2.55,0.7248,0.9674,0.0044,-8.00E-04,0.0046,0.3157,-23.4,2.702,-0.0015,0.2404,0.2419
10001603,57,2019/3/26,4.012,0,92,25.6,2.55,0.7305,1.0627,0.0044,-7.00E-04,0.0045,0.2436,-4,2.692,-0.0118,0.222,0.2338
10001603,58,2019/3/27,3.882,0,91,24.1,2.55,0.7671,0.9996,0.0046,-7.00E-04,0.0042,0.2338,6.6,2.723,-0.0069,0.2423,0.2492
10001603,59,2019/3/28,3.591,0,90,23.4,2.55,0.7678,1.0327,0.0046,-7.00E-04,0.0041,0.2492,-3,2.718,-0.0064,0.2353,0.2417
10001603,60,2019/3/29,3.576,0,89,26.9,2.55,0.8522,0.7371,0.0051,-6.00E-04,0.0032,0.2417,38.3,2.819,-0.0154,0.3189,0.3343
10001603,61,2019/4/1,3.578,0,86,27,2.55,0.8927,0.591,0.0052,-6.00E-04,0.0026,0.3335,13.4,2.874,-0.0135,0.3648,0.3783
10001603,62,2019/4/2,3.556,0,85,29.3,2.55,0.9118,0.5659,0.0053,-5.00E-04,0.0022,0.3765,1.7,2.872,-0.0254,0.3576,0.383
10001603,63,2019/4/3,3.568,0,84,31.3,2.55,0.9252,0.4903,0.0053,-5.00E-04,0.002,0.383,7,2.901,-0.0256,0.3844,0.41
